Brand,Sentiment,Clean_tweet
,2,ever seen someon pay guy wait line appl devic yeah lame sxsw
,2,everybodi sxsw grounlink dwnld groundlink app amp ride limo austin link see u booth
iPhone,4,freak everyon ipad iphon mac wow sxsw
,2,everywher appl open popup store austin sxsw link
,2,devic not enough go appl popup store sxsw new ipad link
iPad,4,ipad review sxsw seem rang 'wait 'ijustshatmyfanboyknickers'
,2,googl preview updat blogger interfac sxsw link
iPad or iPhone App,4,amaz new app mobil worker link iphon app telework sxsw
,2,curfew damn link code valid infektd sxsw zlf
,2,there' new competit link googl check offer sxsw smccolumbu
iPad or iPhone App,2,tyson' new game iphon one ca not good origin mike tyson' punchout link sxsw
iPad,4,love new ipad seem much faster fluid origin seem natur hold excit use sxsw week
Other Apple product or service,4,love new iphon case featur rt glad got case zazzlesxsw sxsw link
,2,see new texa observ ipad app sxswi sheraton sxsw
iPad or iPhone App,4,awesom new version iphon new web site come sxsw want demo meet sxsw pl rt
,2,fresh brew googl circl not launch sxsw link
,2,easi review small busi drive googl place seo link sxsw smm
,2,news good news link code valid infektd sxsw zomb
,2,hey user experi peopl sxsw manag ux ad atampt booth front ballroom job
,2,explain use chartbeat googl analyt sxsw mitharvard
,2,festiv explor austin edit help keep track sxsw band want see amp make recommend link fb sxsw
iPhone,0,sxsw expos iphone' horrend batteri life
,2,session next design ipad interfac new navig schema sxsw uxd
,2,marissamey googl go abl get content back not sure heard right sxsw
,2,marissa meyer googl new concept quotth power herequot link sxsw googl
,2,marissa meyer demo googl augment realiti sxsw link
,2,marissa meyer show hot locat visual ski slope art galleri power googl sxsw
iPad,2,aaron app feel like web much browser ipad neither web print newsapp sxsw
,1,report introduc new social medium platform sxsw prematur hope not overli optimist link
iPad or iPhone App,0,novelti ipad news app fade fast among digit deleg aron pilhof nyt amp khoi vinh link medium sxsw
,2,kind sxsw iphon plug tree salt lick link
Other Google product or service,4,day one sxsw come close lot good stuff look fwd tomorrow coolest far googl locationmap plan featur
iPhone,0,outsid panel peopl skip bare get anyth work iphon sxsw need shrink peopl
,2,free stuff alert download new austin guid free week link sxsw
,4,imagin everi compani concept like googl bavcid sxsw
,2,need ipad charger suggestionskind offer peep sxsw
iPad,0,novelti ipad news app fade fast among sxsw deleg link
Other Google product or service,4,stuff great love see guy think outsid box googl doodl googledoodl sxsw
,2,exampl microformat recip finder googl week ago googl adapt microformat sxsw microformat
,2,pictur team' lego robot creat googl hackerspac parti sxsw link startupbu cle
,2,summari twitter stream right japan omg android sxsw engadget emoneg ef republican ipad alcohol
,2,end line one block away appl pop sxsw
,2,sxsw rt last day get lp austin iphon app free link travel sxsw
Other Google product or service,4,year time save everi day peopl qho use googl map quotrout aroundquot featur sxsw
Apple,0,pollak much troubl sell appleduh sxswbigbrand sxsw
,1,google' facebookkil quotcirclesquot unveil today sxsw link
iPhone,4,featur iphon sxsw week
,2,googl offer reward titl checkin start sxsw foursquare' respons via lb
,2,googl offer reward sxsw checkin link
,2,googl offer test latitud mayer say test sxsw
,2,itun offer free sxsw sampler featur select year' perform link itun sxsw
iPad,4,kick sxswi give away ipad visit fb page enter link sxsw
iPad,4,show ipad sxsw pretti much like show puppi anywher els get fawn attent dont ha
,2,kick ipad design headach josh clark crowd room first session stand room sxsw
,2,kick mingli sxsw appl tv day giveaway regist win link win
,2,kick day check appl pop store sxsw
iPad,0,turn twitter sxsw ipad forgotten
iPad or iPhone App,4,show uzu ipad app tapworthi sxsw
iPad,0,kick talk ipad design headach sxsw
iPhone,0,wifi work laptop neither iphon grrr sxsw
,2,verif link code valid infektd sxsw zlf
,2,hope filter intuit via googl launch major new social network call circl link sxsw
,2,next fin serv battl v appl goog mobil oper consum loyalti ton cash v bank bankinnov sxsw
,2,find ask eric rt look fwd ipad dj dark nite sxsw link
,2,cross finger today seem hope sxsw appl store sxsw other link
,2,fire shot checkin reward titl start austin sxsw link
Apple,4,awesom first day sxsw appl approv new app go download check blog quotbig stereoquot ipad
,2,flight delay austin network googl webbi award sxsw
iPad,4,ipad flight wifi sit behind readi shiner sxsw
,2,yet fodder snubor panel sxsw quotright forgetquot gain traction europ caus issu googl link
Android App,4,good app quotparti peopleparti crasherquot rt releas android app cluster gt link sxsw
iPhone,4,prep attend sxsw without iphon dehuman experi
,2,platform concertgo launch android app time sxsw link via music event liveshow
,2,platform concertgo launch android app time sxsw link sxsw
,2,platform concertgo launch android app time sxsw link sxsw link
Android App,4,platform concertgo launch android app time sxsw mashabl link sxsw
,2,schedul day night print synch iphon music geek notmycollegesxsw sxsw
,2,sxsw demo feedli tomorrow' android parti special thank team work around clock get beta time
,2,queue ipad instead parti honestli geek get grip rt ipad take sxsw video link
,4,ipad week ipad sinc gave sxsw withdraw
Other Google product or service,4,grate aclugoogl earplug right sxsw
,2,grab one twingirl sxswnl rt sxsw ipad store sold everyth except gig wifi white
,2,regist privat beta win appl tv sxsw visit link detail
Apple,2,line sxsw appl store oddli not obnoxi long hesayswithtwohoursleft
iPad,4,line appl popup store sxsw stretch around blockguess get ipad today
Google,4,big line googleb session peopl line say one ballroom sxsw
,2,line ipad sxsw link
iPad,4,line ipad pop appl store outlandish entir week sxsw
iPad,0,life ca not get ipad sync session partial iphon fine ipad decid want sxsw
,2,googl tweet rt might stupid question exactli sxsw
,2,founder confirm new iphon summer sxsw
,1,foursquar push iphoneandroid app heavili sxsw wish gave webo client equal bill
Other Google product or service,4,sxsw ze frank miss childhood walk project googl street view enabl stun revel link
,2,free sxsw featur artist sampler itun link
,2,friend told talk smart bike sxsw check bitlyawa googl io prototyp
iPad,4,friend austin sxsw i'll buffalo new ipad
,2,appl plan keep austin wire open popup appl store sxswlink
,1,liveblog sxsw indi iphon game develop surviv link game
,2,googl stood miin answer question directli includ two pass lol sxsw
,2,googl take mic healthdev sxsw
Google,4,learn googl afternoon woot sxsw link
Apple,0,cab ride hell get appl store mall sold get dinner figur get back hotel sxsw
,2,saw juan juan million googl hotpot partyh get ice cream sandwichawesom sxsw
Other Google product or service,4,two guy googl doodl team talk fun make homepag pretti sxsw link
,2,fromubersoci iphon app store includ uberguid sxsw sponsor mashabl link
,2,close front ipad line sxsw appl popup store
iPad,4,woman front etchasketch hous ipad awesom sxsw
Apple,4,i'm frontend dev talk sxsw way turn head far could see singl nonappl devic cor
,2,delight repriev sxsw spot someth plug not ipad flat iron bless ladi friend bless
,2,could fun provid sxsw misdirect fictiti parti amp giveaway wtf appl give away ipad' ihop
,2,fyi rt i'll austin convent center today fam show new iphon game sxsw
,2,fyi past op met citeren emopo quot googl not launch product sxsw link
Android App,4,instal android get vip pedicab treatment sxsw
Android,4,i'm give next person come sxsw tell cool android look around look hard
iPhone,0,navig crowd parti suck way wors everyon walk around face iphon sxsw adpeopleproblem
iPhone,4,nice abl use usb charg cord plug add juic iphon dfw sxsw
,2,best thing abt sxsw sherri patio amp plenti free park min quotth messquot link
,2,best thing abt sxsw bad as brunch wpatio amp plenti free park min quotth messquot link
,2,best thing abt sxsw great food amp drink wpatio amp plenti free park min quotth messquot link
,2,best thing abt sxsw proper cocktail wpatio amp plenti free park min quotth messquot link
iPad or iPhone App,0,mullenweg admit iphon app wordpress not good yet true respect honesti awar sxsw
,1,walk around sxsw stare iphon like everyon els
,2,look around sxswi would think appl tech compani exist sxsw
,2,notetak bingo pull ipad moleskin sxsw
,4,big buzz year sxsw ipad cours group chattext servic like group yobongo know fb
,2,instal geoloqi android track sxsw movement link
,2,best thing i'v heard long actual quoti gave ipad money japan reliefquot sxsw
iPad,0,best thing i'v heard weekend sxsw quoti gave ipad money japan relief need ipad quot
,2,best thing i'v heard weekend sxsw quoti gave ipad money japan relief need ipad quot
,2,whoa hang saw someon without iphon sxsw
,2,surpris not surpris type sxsw iphon perfectli autocorrect nothin'
Google,2,pc mag say hold breath circl launch slowli link googl sxsw socialmedia
,2,announc sxsw quotabl crowdcur feed hottest quot sxsw sign win ipad link ipad
iPad,4,regret bring ipad sxsw see lot time would use especi batteri life woop
Apple,4,i'm love appl popup downtown offic long last sxsw u local link link
,2,i'm eye grill chees stand session mom ipad design boomer sxsw hb cheatday
,2,hope pull famili card love tonight think tri late sxsw
,2,publish websit sxsw tri mpact app iphon
,2,navig trade show difficult lot jackass walk play new ipad they'r nasti ask 'em move sxsw
iPad,4,line get ipad appl pop store not much long line sxsw
,2,collect valu user us softwar amp hardwar amazon googl sxsw timoreilli
,2,refresh liveley inform talk game design mechan sxswi sxsw
iPad,4,gadgetaddict appl fanboy manag come home sxsw without ipad suspens intens intens suspens
,2,samsung galaxi ii show wood teamandroid sxsw event link
,2,childish gambino dmi hous eat bother look good locat link sxsw
,2,sxsw qagb extrem pack hous panel qampa googl amp bing websit rank
iPhone,4,stay charg sxsw visit mophi booth great deal juic pack ur iphon stay tune quotflashquot giveaway
iPad,4,chang mind need ipad infektd need wider screen detect zombi sxsw
Google,4,nieuw regel quotgoogl tweetquot new quotthink speakquot mark belinski tweet panel sxsw
Apple,4,appl geniu pun intend check sxsw link
iPad,4,geniu rt may actual buy ipad tomorrow appl temporari store downtown austin sxsw
,2,get amy' ice cream get comfort appl ipad sxsw fb
Apple,4,well forget nfl lockout right gonna focu get shinmi new ipad min sxsw appl make happi nfl not
,2,forget tomorrow music tech categori download android iphon app show sxswaccel sxsw
,2,forget sxsw music link
,2,forget come qampa google' amp bing' rank panel mon pm sxsw link
,2,get tattoo free ipad link heard mini cooper would let go kidney emopo sxsw
iPad,4,get new ipad sxsw flash appl store link
,2,get readi listen sxsw parti podcast link
,2,realli dig austin especi east side stop appl size head great buzz sxsw
Other Google product or service,4,googl goggl locat could tell exampl histori build look augmentedr sxsw
Google,4,googl goggl may new fave thing sxsw
,2,rough calcul beard ipad ratio sxsw sxsw
,2,monday night sxsw sxswbuffalo win ipad link
,2,googl might launch circl today sxsw link mobil
,1,googl might launch social network call circl sxsw cours link
,2,right wow rt wieb walk conceptu graph link sxsw love
,4,foodthoughtjuxtapos ipad sxsw rock lybian rebel thwart gorgeou day la amp japan reel
,2,tech lightboxphoto want new android camera app sxsw link technolog
,4,tech lightboxphoto want new android camera app sxsw emoneg although android adopt link technolog
iPad,4,quit fight sxsw ipad appl store sxsw other link
,2,googl engin saidfor search person experi not scarybut make relev peopl sxsw mktgmoment
,2,girl crush google' marissa mayer sxsw
iPad,4,tm litl girl want ipad guess got get one sxsw check appl pop store link
Other Apple product or service,4,got given free portabl iphon charger sweet thx powermat sxsw
iPhone,0,glad i'v not got faulti iphon go well sxsw everyone' batteri dy time quicker hope know
,2,glad hear chanc creat iphon case u yet let' make happen zazzlesxsw sxsw
Google,4,googl sxsw parti badg sucka
Google,4,sxsw googl wire parti fun good info confer aristotl develop could taught develop sessionsnxt year
